google-tangent	is used in your containing function.	@adjoint cube def dcube result, x :  d x  = d result print tangent.grad f,verbose=1  The signature for the custom gradient of some functionThe first argument to the template is always the result of the function call, followed by the function arguments, in order.Tangent captures the variable names of the result and arguments, and then will use them to unquote the gradient template at the appropriate place in the backward pass.Check out an  example gradient definition of a NumPy function  and  of a TF eager function  Also,  see the docstring in grads.py for more info 
google-tangent	Debugging	Because Tangent auto-generates derivative code you can read, you can also easily debug your backward pass
google-tangent	Debugging	For instance, your NN might be outputting NaNs during training, and you want to find out where the NaNs are being generated in your model
google-tangent	Debugging	Just insert a breakpoint  e.g., pdb.set_trace    at the end of your forward pass.! SCT for Debugging  docs/sct-ad-debugging.png "SCT for Debugging" For large models, setting a breakpoint at the beginning of the backward pass and stepping through dozens of lines might be cumbersome
google-tangent	Debugging	Instead, you might want the breakpoint to be placed later in the derivative calculation
google-tangent	Debugging	Tangent lets you insert code directly into any location in the backward pass
google-tangent	Debugging	First, run from tangent import insert_grad_of, then add a with insert_grad_of block containing the code you'd like to insert into the backward pass.from tangent import insert_grad_ofdef f x :  ..
google-tangent	Debugging	 with insert_grad_of x  as dx:  ...! Ad Hoc Gradient Code  docs/sct-ad-insert_grad_of.gif "Ad Hoc Gradient Code" 
google-tangent	Derivative Surgery	You can use the insert_grad_of feature to do more than debugging and logging
google-tangent	Derivative Surgery	Some NN architectures benefit from tricks that directly manipulate the backward pass
google-tangent	Derivative Surgery	For example, recurrent neural networks  RNNs  suffer from the "exploding gradient" problem, where gradients grow exponentially
google-tangent	Derivative Surgery	This prevents the model from training properly
google-tangent	Derivative Surgery	A typical solution is to force the derivatives inside of an RNN to not exceed a certain value by directly clipping them
google-tangent	Derivative Surgery	We can implement this with insert_grad_of.def f params, x :  h = x  for i in range 5 :  return hdfdparams = tangent.grad f You can perform other backward-pass tricks with insert_grad_of, such as stop gradients  use a break in the inlined code to stop a for loop , or synthetic gradients  replace a derivative with a prediction from a neural network 
google-tangent	Derivative Surgery	This feature lets Tangent users easily debug their models, or quickly try out derivative tweaks in the backward pass.
google-tangent	Forward Mode	Reverse-mode autodiff, or backpropagation, generates efficient derivatives for the types of functions we use in machine learning, where there are usually many  perhaps millions  of input variables and only a single output  our loss 
google-tangent	Forward Mode	When the inverse is true, where there are many more outputs than inputs, reverse mode is not an efficient algorithm, as it has to be run as many times as there are output variables
google-tangent	Forward Mode	However, a less famous algorithm, forward-mode autodiff, only has to be run as many times as there are _input_ variables
google-tangent	Forward Mode	Tangent supports forward-mode autodiff.def f x :  a = x  c = a + b  return cforward_df = tangent.autodiff f, mode='forward' ! SCT Forward Mode  docs/sct-ad-forward.gif "SCT Forward Mode" 
google-tangent	Hessian-Vector Products	Although we won't dig into the technical details, forward-mode is very useful when combined with reverse-mode to calculate efficient higher-order derivatives, particularly for Hessian-vector products  HVP  of NNs
google-tangent	Hessian-Vector Products	This is useful in research applications, and usually very painful and slow to calculate
google-tangent	Hessian-Vector Products	Autograd has native forward-mode support, while TensorFlow has 3rd-party support.To take higher-order derivatives, you can use any combination of forwarddef f x :hvp = tangent.autodiff tangent.autodiff f,mode='reverse' ,mode='forward' 
google-tangent	Performance	Although we did not build Tangent for performance, it is competitive with major ML libraries
